# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_3_6097377_6099461	Gene_FGRRES_10914	FGRRES_10914		0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6099754_6100589	Gene_FGRRES_10915	FGRRES_10915		0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6101255_6101299	Gene_FGRRES_17501	FGRRES_17501		0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	2	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6102370_6103108	Gene_FGRRES_10917	FGRRES_10917		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_61030_62166	Gene_FGRRES_04707	FGRRES_04707		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6104699_6105285	Gene_FGRRES_10918	FGRRES_10918		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_610984_611286	Gene_FGRRES_04908	FGRRES_04908		0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	500	3	0	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6111550_6111847	Gene_FGRRES_10921	FGRRES_10921		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6115014_6115421	Gene_FGRRES_10922	FGRRES_10922		0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6118302_6118413	Gene_FGRRES_10923	FGRRES_10923		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6120396_6120583	Gene_FGRRES_13892	FGRRES_13892		0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6121842_6121869	Gene_FGRRES_17500	FGRRES_17500		1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	2	0	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6123903_6124339	Gene_FGRRES_10925	FGRRES_10925		0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	104	2	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6126975_6127225	Gene_FGRRES_10926	FGRRES_10926		0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	570	1	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6128945_6129000	Gene_FGRRES_10927	FGRRES_10927		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	503	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6131108_6131396	Gene_FGRRES_17499	FGRRES_17499		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6133846_6133994	Gene_FGRRES_17498	FGRRES_17498		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6136897_6137071	Gene_FGRRES_10930	FGRRES_10930		0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6139229_6139683	Gene_FGRRES_13888	FGRRES_13888		0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6140454_6142014	Gene_FGRRES_17497	FGRRES_17497		0	1	2	5	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	3	0	1561	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6142643_6143372	Gene_FGRRES_17496_M	FGRRES_17496_M		0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	730	1	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_614413_614686	Gene_FGRRES_04909	FGRRES_04909		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6145399_6146571	Gene_FGRRES_10933	FGRRES_10933		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6152056_6153825	Gene_FGRRES_10935	FGRRES_10935		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	1770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6156891_6157590	Gene_FGRRES_17495	FGRRES_17495		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6158555_6160390	Gene_FGRRES_10937	FGRRES_10937		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6164069_6164118	Gene_FGRRES_10939	FGRRES_10939		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6165763_6165932	Gene_FGRRES_10940	FGRRES_10940		0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6168788_6168808	Gene_FGRRES_13885	FGRRES_13885		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	500
Exon_3_6171999_6175541	Gene_FGRRES_17494	FGRRES_17494		0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	3543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_617356_617610	Gene_FGRRES_04910	FGRRES_04910		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6176636_6176875	Gene_FGRRES_10944	FGRRES_10944		0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6184540_6184683	Gene_FGRRES_17493	FGRRES_17493		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6186962_6187594	Gene_FGRRES_10947	FGRRES_10947		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6188653_6188900	Gene_FGRRES_10948	FGRRES_10948		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	156	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_3_6190473_6190809	Gene_FGRRES_10949	FGRRES_10949		0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_619309_619398	Gene_FGRRES_04911	FGRRES_04911		0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	5	0	500
Exon_3_6194112_6194131	Gene_FGRRES_13884_M	FGRRES_13884_M		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6194485_6195762	Gene_FGRRES_10950	FGRRES_10950		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6196027_6197031	Gene_FGRRES_17492	FGRRES_17492		0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6197622_6197709	Gene_FGRRES_10952	FGRRES_10952		0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	158	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6199267_6199424	Gene_FGRRES_10953	FGRRES_10953		1	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	1	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6199847_6202132	Gene_FGRRES_13883	FGRRES_13883		0	0	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	500	2	0	2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6202567_6202611	Gene_FGRRES_13882	FGRRES_13882		0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	3	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6204189_6204280	Gene_FGRRES_10955	FGRRES_10955		0	0	3	4	0	0	1	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	3	0	41	3	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6205784_6205807	Gene_FGRRES_17491	FGRRES_17491		0	1	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	500	1	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6208192_6209877	Gene_FGRRES_10957	FGRRES_10957		0	0	2	3	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	2	0	1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6210495_6210987	Gene_FGRRES_10598_M	FGRRES_10598_M		0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	500	0	0	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6215046_6215597	Gene_FGRRES_10960	FGRRES_10960		0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6227385_6227634	Gene_FGRRES_10965	FGRRES_10965		0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_623262_623368	Gene_FGRRES_04912	FGRRES_04912		0	0	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	4	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6238218_6238513	Gene_FGRRES_10968	FGRRES_10968		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6240108_6240204	Gene_FGRRES_10969	FGRRES_10969		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6241358_6244721	Gene_FGRRES_10970	FGRRES_10970		0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	500	3	0	1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6246861_6247302	Gene_FGRRES_10971	FGRRES_10971		0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	500	2	0	714	1	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6249232_6250362	Gene_FGRRES_10972	FGRRES_10972		0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6251455_6251476	Gene_FGRRES_10973	FGRRES_10973		0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6254342_6254857	Gene_FGRRES_10974	FGRRES_10974		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6255110_6255154	Gene_FGRRES_10975	FGRRES_10975		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6256209_6256367	Gene_FGRRES_10976	FGRRES_10976		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6256892_6257592	Gene_FGRRES_10977_M	FGRRES_10977_M		0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6260273_6262420	Gene_FGRRES_10978	FGRRES_10978		0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_626334_626471	Gene_FGRRES_04913	FGRRES_04913		0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	491	1	0	57	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6264104_6264151	Gene_FGRRES_10980_M	FGRRES_10980_M		0	3	6	1	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	222	1	0	50	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_3_6266462_6268075	Gene_FGRRES_13881	FGRRES_13881		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6268363_6269334	Gene_FGRRES_13880	FGRRES_13880		0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	1	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6269795_6271643	Gene_FGRRES_10982	FGRRES_10982		0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	500	2	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6274145_6274212	Gene_FGRRES_17488	FGRRES_17488		0	3	0	6	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	0	500	3	0	540	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6276563_6277594	Gene_FGRRES_10984	FGRRES_10984		1	6	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	5	0	0	0	10	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_6278677_6278965	Gene_FGRRES_10985	FGRRES_10985		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6279982_6281697	Gene_FGRRES_10986	FGRRES_10986		0	2	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	500	3	0	1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6282699_6283885	Gene_FGRRES_10987	FGRRES_10987		0	0	6	12	0	0	7	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	500	6	0	1187	1	0	127	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_6284538_6285229	Gene_FGRRES_13879	FGRRES_13879		2	2	4	12	0	0	7	1	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	7	0	500	7	0	217	2	0	94	0	0	0	0	0	0	0	0	0	1	0	217	3	0	500
Exon_3_6286390_6289833	Gene_FGRRES_17487	FGRRES_17487		1	15	17	10	0	0	8	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	8	0	500	32	0	2029	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	500
Exon_3_630794_630817	Gene_FGRRES_04915	FGRRES_04915		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6322024_6322898	Gene_FGRRES_10989	FGRRES_10989		0	3	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	0	500	3	0	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_6324345_6324674	Gene_FGRRES_10990	FGRRES_10990		0	3	2	6	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	500	5	0	2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_632512_632836	Gene_FGRRES_12652	FGRRES_12652		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6327241_6327567	Gene_FGRRES_10991	FGRRES_10991		0	1	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	0	500	1	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_6329341_6330357	Gene_FGRRES_10992	FGRRES_10992		0	4	3	8	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	5	0	500	7	0	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6331266_6331396	Gene_FGRRES_10993	FGRRES_10993		0	4	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	6	0	500	4	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
