# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_disruptive_inframe_insertion+splice_region_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_initiator_codon_variant+non_canonical_start_codon	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+disruptive_inframe_deletion+splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_deletion	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_deletion	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_4_6868131_6868180	Gene_FGRRES_20392	FGRRES_20392		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_6868573_6868967	Gene_FGRRES_09338_M	FGRRES_09338_M		0	4	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	500	6	0	2990	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_688954_689089	Gene_FGRRES_06641	FGRRES_06641		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	4769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_694762_694958	Gene_FGRRES_06642	FGRRES_06642		0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_697242_697636	Gene_FGRRES_06643	FGRRES_06643		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_699763_699917	Gene_FGRRES_06644	FGRRES_06644		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_702793_704123	Gene_FGRRES_06645	FGRRES_06645		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7028602_7029588	Gene_FGRRES_09291	FGRRES_09291		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_70666_70979	Gene_FGRRES_06447_M	FGRRES_06447_M		0	3	3	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	0	500	5	0	399	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_4_707727_709847	Gene_FGRRES_06647	FGRRES_06647		0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	1	0	2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_717310_717477	Gene_FGRRES_12954	FGRRES_12954		0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_719927_720028	Gene_FGRRES_12955	FGRRES_12955		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_722662_722680	Gene_FGRRES_12956	FGRRES_12956		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_72558_72760	Gene_FGRRES_06448_M	FGRRES_06448_M		0	1	3	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	0	500	4	0	984	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_727122_727616	Gene_FGRRES_12957	FGRRES_12957		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_728666_729016	Gene_FGRRES_06650	FGRRES_06650		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7326012_7326266	Gene_FGRRES_09195	FGRRES_09195		0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7328761_7328818	Gene_FGRRES_09194_M	FGRRES_09194_M		0	1	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_4_7330562_7330651	Gene_FGRRES_09193	FGRRES_09193		5	1	8	14	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	11	0	500	13	0	328	1	0	38	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_4_7332624_7333541	Gene_FGRRES_20399	FGRRES_20399		0	6	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	7	0	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_4_7333630_7333986	Gene_FGRRES_20400	FGRRES_20400		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_7334519_7334559	Gene_FGRRES_17173_M	FGRRES_17173_M		0	2	1	16	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	6	0	500	2	0	118	4	0	48	0	0	0	0	0	0	1	0	6	0	0	0	6	0	500
Exon_4_7336901_7337203	Gene_FGRRES_09191	FGRRES_09191		0	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	1	0	306	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7336939_7337166	Gene_FGRRES_20401	FGRRES_20401		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_7338291_7340498	Gene_FGRRES_17172	FGRRES_17172		1	4	8	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	500	13	0	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_734072_735745	Gene_FGRRES_06651	FGRRES_06651		0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1674	0	0	0	0	0	0
Exon_4_7340942_7341826	Gene_FGRRES_09189	FGRRES_09189		0	1	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	500	1	0	264	1	0	60	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_7343348_7344466	Gene_FGRRES_17171	FGRRES_17171		0	2	1	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	0	500	3	0	1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_7345504_7346304	Gene_FGRRES_09187	FGRRES_09187		0	2	1	15	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	6	0	500	3	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_4_7346957_7347156	Gene_FGRRES_17170	FGRRES_17170		0	5	7	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	8	0	500	12	0	689	1	0	49	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_7348427_7348675	Gene_FGRRES_09185_M	FGRRES_09185_M		0	7	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	4	0	500	6	0	185	2	0	54	0	0	0	0	0	0	1	0	6	0	0	0	9	0	500
Exon_4_7351292_7352148	Gene_FGRRES_09184	FGRRES_09184		0	4	2	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	9	0	500	6	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_7353445_7354005	Gene_FGRRES_15669_M	FGRRES_15669_M		1	0	0	9	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	500	1	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_7355330_7355616	Gene_FGRRES_17168	FGRRES_17168		4	166	52	30	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	20	52	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	158	3	7	0	500	214	0	2124	20	0	50	0	0	0	0	0	0	8	0	6	0	0	0	3	0	500
Exon_4_7362631_7362685	Gene_FGRRES_13527	FGRRES_13527		0	42	41	29	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	9	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	8	12	0	500	83	0	1143	9	0	273	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_4_7365509_7367179	Gene_FGRRES_09181	FGRRES_09181		0	7	4	19	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	15	0	500	11	0	1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_7367712_7369169	Gene_FGRRES_09180	FGRRES_09180		0	6	4	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	4	0	500	10	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_7370234_7370383	Gene_FGRRES_09179	FGRRES_09179		0	1	1	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	500	2	0	206	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_7371715_7372381	Gene_FGRRES_09178	FGRRES_09178		0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	1	0	1793	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_7374693_7374880	Gene_FGRRES_09177	FGRRES_09177		0	7	3	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	2	0	500	10	0	459	3	0	53	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_4_7377020_7377097	Gene_FGRRES_09176	FGRRES_09176		0	0	1	13	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	500	1	0	452	2	0	127	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_7378236_7378395	Gene_FGRRES_13526	FGRRES_13526		0	24	10	24	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	21	1	14	0	500	31	0	209	9	0	73	0	0	0	0	0	0	3	0	209	0	0	0	1	0	500
Exon_4_7379770_7380008	Gene_FGRRES_09175	FGRRES_09175		2	13	13	19	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	5	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	8	0	500	28	0	417	5	0	52	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_4_7380763_7381482	Gene_FGRRES_13525	FGRRES_13525		0	4	1	18	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	18	0	500	5	0	720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7382756_7383280	Gene_FGRRES_09174	FGRRES_09174		1	2	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	500	3	0	525	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_4_7383815_7384006	Gene_FGRRES_20402	FGRRES_20402		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_7384041_7386119	Gene_FGRRES_09173	FGRRES_09173		0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	2079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_7386729_7386849	Gene_FGRRES_17167	FGRRES_17167		0	5	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	8	0	3058	1	0	54	0	0	0	0	0	0	1	0	6	0	0	0	3	0	500
Exon_4_7390583_7391421	Gene_FGRRES_09171	FGRRES_09171		0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_7392315_7392923	Gene_FGRRES_09170	FGRRES_09170		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7393907_7393977	Gene_FGRRES_09169	FGRRES_09169		0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	500	2	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_739525_739662	Gene_FGRRES_06652	FGRRES_06652		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7395983_7396628	Gene_FGRRES_09168	FGRRES_09168		0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	4	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_7399786_7399833	Gene_FGRRES_09167	FGRRES_09167		0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	1283	1	0	110	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_4_7402425_7403519	Gene_FGRRES_09166	FGRRES_09166		0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7403893_7404102	Gene_FGRRES_09165	FGRRES_09165		0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7404587_7404832	Gene_FGRRES_09164	FGRRES_09164		0	2	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	500	4	0	1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_7407340_7407385	Gene_FGRRES_17166_M	FGRRES_17166_M		0	2	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	1	0	306	3	0	51	0	0	0	0	0	0	1	0	6	0	0	0	2	0	500
Exon_4_7409350_7409364	Gene_FGRRES_09163	FGRRES_09163		0	1	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	500	1	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_7411296_7411945	Gene_FGRRES_09162	FGRRES_09162		0	1	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	500	1	0	157	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_7413181_7413507	Gene_FGRRES_13523	FGRRES_13523		0	1	2	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	0	500	3	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_4_7415359_7415535	Gene_FGRRES_09161	FGRRES_09161		1	6	8	22	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	10	7	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	6	0	500	13	0	375	10	0	635	1	0	2	0	0	0	1	0	6	0	0	0	6	0	500
Exon_4_7418267_7418706	Gene_FGRRES_09160	FGRRES_09160		2	9	11	20	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	8	6	6	0	500	20	0	250	8	0	333	0	0	0	1	0	2	1	0	6	0	0	0	6	0	500
Exon_4_7421479_7421529	Gene_FGRRES_13522	FGRRES_13522		0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_4_7422613_7423350	Gene_FGRRES_09159	FGRRES_09159		0	1	2	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	500	3	0	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_7425504_7425564	Gene_FGRRES_09158	FGRRES_09158		0	1	1	14	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	5	0	500	2	0	1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_4_7427970_7428218	Gene_FGRRES_09157	FGRRES_09157		0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	5	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_7429738_7431147	Gene_FGRRES_09156	FGRRES_09156		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7433366_7434217	Gene_FGRRES_09155	FGRRES_09155		0	3	1	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	4	0	500	4	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_7436653_7437471	Gene_FGRRES_09154	FGRRES_09154		0	2	3	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	500	5	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_7439271_7440112	Gene_FGRRES_09153_M	FGRRES_09153_M		0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_7441719_7441919	Gene_FGRRES_17165	FGRRES_17165		0	4	4	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	1	0	500	8	0	264	3	0	76	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
