# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_initiator_codon_variant+non_canonical_start_codon	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_start_lost+inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_4_3945514_3946889	Gene_FGRRES_13166	FGRRES_13166		0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	4	0	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_3947381_3948112	Gene_FGRRES_13167	FGRRES_13167		0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3951630_3951744	Gene_FGRRES_07587	FGRRES_07587		0	3	0	16	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	10	0	500	3	0	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_4_3954125_3955039	Gene_FGRRES_07588	FGRRES_07588		0	0	2	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	2	0	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3955818_3955906	Gene_FGRRES_07589	FGRRES_07589		0	10	5	10	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	8	0	500	15	0	212	1	0	121	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3957579_3957733	Gene_FGRRES_07590	FGRRES_07590		0	9	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	1	0	500	9	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_395808_395910	Gene_FGRRES_16674	FGRRES_16674		0	1	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	2	0	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3959956_3960041	Gene_FGRRES_16851	FGRRES_16851		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_3963047_3964885	Gene_FGRRES_07593	FGRRES_07593		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3965382_3965972	Gene_FGRRES_07594	FGRRES_07594		0	3	5	11	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	500	8	0	412	3	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3969042_3969161	Gene_FGRRES_13168	FGRRES_13168		0	4	2	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	5	6	0	500	5	0	86	3	0	115	0	0	0	0	0	0	1	0	6	0	0	0	5	0	500
Exon_4_3970575_3970601	Gene_FGRRES_16852_M	FGRRES_16852_M		0	1	0	12	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	0	500	1	0	162	1	0	47	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_3972168_3973600	Gene_FGRRES_07596	FGRRES_07596		0	9	4	14	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	4	7	0	500	12	0	856	3	0	52	0	0	0	0	0	0	1	0	6	0	0	0	4	0	500
Exon_4_3976453_3976926	Gene_FGRRES_07597	FGRRES_07597		0	6	2	14	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	8	0	500	8	0	322	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_397733_397767	Gene_FGRRES_06553	FGRRES_06553		0	8	4	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	1	5	0	500	11	0	238	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_4_3978343_3978386	Gene_FGRRES_07598	FGRRES_07598		0	9	4	13	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	6	6	0	500	12	0	1450	1	0	54	0	0	0	0	0	0	1	0	6	0	0	0	6	0	500
Exon_4_3980783_3980848	Gene_FGRRES_07599	FGRRES_07599		0	8	11	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	5	0	500	19	0	831	4	0	74	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_3981800_3981990	Gene_FGRRES_07600	FGRRES_07600		0	3	2	12	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	0	500	5	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_3983463_3983524	Gene_FGRRES_15437	FGRRES_15437		0	0	0	13	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3986240_3986640	Gene_FGRRES_16853	FGRRES_16853		0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	242	3	0	95	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
Exon_4_3990547_3990890	Gene_FGRRES_07602	FGRRES_07602		0	1	0	24	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	9	0	500	1	0	344	2	0	64	0	0	0	0	0	0	0	0	0	0	0	0	13	0	500
Exon_4_3991465_3991929	Gene_FGRRES_07603	FGRRES_07603		0	5	2	17	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	5	0	500	7	0	417	3	0	55	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_4_3992925_3994055	Gene_FGRRES_07604	FGRRES_07604		0	7	7	19	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	8	0	500	14	0	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_4_3994472_3994603	Gene_FGRRES_07605	FGRRES_07605		0	5	4	25	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	16	8	0	500	8	0	213	1	0	55	0	0	0	0	0	0	1	0	6	0	0	0	16	0	500
Exon_4_3995537_3995659	Gene_FGRRES_07606	FGRRES_07606		0	4	2	16	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	8	6	0	500	5	0	540	2	0	47	0	0	0	0	0	0	1	0	6	0	0	0	8	0	500
Exon_4_3997441_3998345	Gene_FGRRES_13169	FGRRES_13169		0	5	2	13	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	5	0	500	7	0	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_4_3998837_4002975	Gene_FGRRES_16854	FGRRES_16854		0	11	5	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	500	16	0	4139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4003921_4004361	Gene_FGRRES_13171	FGRRES_13171		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_4005260_4005401	Gene_FGRRES_07608	FGRRES_07608		0	0	2	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	500	2	0	505	5	0	56	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4006547_4007359	Gene_FGRRES_16855	FGRRES_16855		0	3	5	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	500	8	0	460	1	0	116	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_400920_402676	Gene_FGRRES_06554	FGRRES_06554		0	2	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	3	0	219	1	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4009332_4009383	Gene_FGRRES_07610	FGRRES_07610		0	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	500	4	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4011285_4011590	Gene_FGRRES_07611	FGRRES_07611		0	0	2	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	2	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4012396_4012689	Gene_FGRRES_07612	FGRRES_07612		0	2	2	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	500	4	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4014417_4016094	Gene_FGRRES_07613	FGRRES_07613		0	8	16	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	1	0	500	24	0	612	1	0	54	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_4_4019152_4019200	Gene_FGRRES_07614	FGRRES_07614		0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_4020335_4020402	Gene_FGRRES_07615	FGRRES_07615		0	4	10	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	4	0	500	13	0	343	1	0	56	0	0	0	0	0	0	1	0	163	0	0	0	1	0	500
Exon_4_4022982_4023628	Gene_FGRRES_16856	FGRRES_16856		0	1	1	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	500	2	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_4025555_4025629	Gene_FGRRES_16857	FGRRES_16857		0	5	1	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	6	4	0	500	5	0	608	2	0	57	0	0	0	0	0	0	1	0	311	0	0	0	6	0	500
Exon_4_4027858_4028068	Gene_FGRRES_16858	FGRRES_16858		0	4	1	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	9	4	0	500	4	0	989	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	9	0	500
Exon_4_4030205_4030432	Gene_FGRRES_16859	FGRRES_16859		0	6	1	16	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	6	0	500	7	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	500
Exon_4_4031414_4033882	Gene_FGRRES_16860	FGRRES_16860		0	10	7	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	4	0	500	17	0	2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4034163_4035083	Gene_FGRRES_16861	FGRRES_16861		0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4035204_4035358	Gene_FGRRES_17704	FGRRES_17704		0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	1	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_4037137_4038873	Gene_FGRRES_16862	FGRRES_16862		0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	2	0	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4040137_4040628	Gene_FGRRES_07623	FGRRES_07623		0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	11	0	2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4044324_4045289	Gene_FGRRES_07624	FGRRES_07624		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_4047523_4048500	Gene_FGRRES_07625	FGRRES_07625		0	1	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	500	1	0	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_404840_404875	Gene_FGRRES_16675_M	FGRRES_16675_M		1	3	4	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	1	0	500	7	0	738	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	6	0	500
Exon_4_4048827_4049517	Gene_FGRRES_16863_M	FGRRES_16863_M		0	2	17	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	500	19	0	1157	1	0	153	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4051362_4052138	Gene_FGRRES_16864	FGRRES_16864		0	20	12	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	7	3	0	500	32	0	229	2	0	52	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_4_4053359_4053445	Gene_FGRRES_07628	FGRRES_07628		1	9	3	9	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	2	0	500	13	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_4_4055364_4056200	Gene_FGRRES_07629	FGRRES_07629		0	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	500	3	0	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4056471_4056706	Gene_FGRRES_07630	FGRRES_07630		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	236	1	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4060244_4060410	Gene_FGRRES_07631	FGRRES_07631		0	2	0	14	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	11	0	500	1	0	546	3	0	55	0	0	0	0	0	0	1	0	308	0	0	0	0	0	0
Exon_4_406089_406336	Gene_FGRRES_16676	FGRRES_16676		0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3	0	960	1	0	42	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4062506_4063602	Gene_FGRRES_07632	FGRRES_07632		0	8	5	30	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	8	20	0	500	12	0	296	2	0	49	0	0	0	0	0	0	1	0	6	0	0	0	8	0	500
Exon_4_4065626_4065908	Gene_FGRRES_07633	FGRRES_07633		0	34	4	18	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	12	5	0	500	38	0	429	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	12	0	500
Exon_4_4068238_4069797	Gene_FGRRES_07634	FGRRES_07634		0	11	3	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	6	0	500	14	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_4070777_4071614	Gene_FGRRES_16865	FGRRES_16865		0	9	6	15	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	5	7	0	500	13	0	107	3	0	55	0	0	0	0	0	0	2	0	6	0	0	0	5	0	500
Exon_4_4074569_4076247	Gene_FGRRES_07636	FGRRES_07636		0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	500
Exon_4_4077093_4077417	Gene_FGRRES_16866	FGRRES_16866		1	41	7	40	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	40	30	10	0	500	48	0	298	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	30	0	500
Exon_4_4079364_4080455	Gene_FGRRES_16867	FGRRES_16867		0	7	2	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	500	9	0	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4081926_4083617	Gene_FGRRES_07639	FGRRES_07639		0	4	2	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	6	0	500	6	0	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_4084067_4084522	Gene_FGRRES_07640	FGRRES_07640		0	3	3	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	4	0	500	6	0	375	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_408416_408444	Gene_FGRRES_16677_M	FGRRES_16677_M		0	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	4	0	415	1	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4085349_4085398	Gene_FGRRES_07641	FGRRES_07641		0	4	4	20	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	12	0	500	8	0	321	3	0	55	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_4086901_4088781	Gene_FGRRES_07642	FGRRES_07642		0	8	17	20	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	8	0	500	25	0	1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	500
Exon_4_4088933_4088951	Gene_FGRRES_07643	FGRRES_07643		0	2	3	20	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	11	0	500	5	0	237	6	0	52	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_4091016_4091370	Gene_FGRRES_07644	FGRRES_07644		0	1	3	15	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	11	0	500	4	0	332	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4092603_4093178	Gene_FGRRES_07645	FGRRES_07645		0	1	2	16	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	9	0	500	3	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_4_4093791_4094594	Gene_FGRRES_16868	FGRRES_16868		0	0	2	14	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	500	2	0	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_4_4095504_4095815	Gene_FGRRES_16869	FGRRES_16869		0	1	10	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	4	0	500	11	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_4_4097770_4098208	Gene_FGRRES_07648_M	FGRRES_07648_M		0	4	9	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	500	13	0	694	2	0	48	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_4100444_4100522	Gene_FGRRES_07649_M	FGRRES_07649_M		1	8	12	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	6	6	2	0	500	19	0	786	1	0	97	0	0	0	0	0	0	2	0	6	0	0	0	6	0	500
Exon_4_4102751_4104970	Gene_FGRRES_07650	FGRRES_07650		0	1	3	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	0	500	4	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_4105371_4106288	Gene_FGRRES_07651	FGRRES_07651		0	6	5	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	5	0	500	11	0	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_4108738_4109760	Gene_FGRRES_13175	FGRRES_13175		1	17	21	22	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	20	2	0	500	39	0	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	500
