# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_4_3031867_3032597	Gene_FGRRES_13111	FGRRES_13111		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3037435_3037528	Gene_FGRRES_07290	FGRRES_07290		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3043158_3043368	Gene_FGRRES_16808	FGRRES_16808		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3053138_3054781	Gene_FGRRES_07296	FGRRES_07296		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3054816_3055401	Gene_FGRRES_07297_M	FGRRES_07297_M		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_308969_309737	Gene_FGRRES_06513	FGRRES_06513		0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	769	1	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3099250_3099576	Gene_FGRRES_13117	FGRRES_13117		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_3100295_3101092	Gene_FGRRES_13118	FGRRES_13118		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3111232_3112251	Gene_FGRRES_07314	FGRRES_07314		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3135003_3135187	Gene_FGRRES_20361	FGRRES_20361		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_316019_316803	Gene_FGRRES_06517	FGRRES_06517		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_318233_319039	Gene_FGRRES_06518	FGRRES_06518		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3188890_3189375	Gene_FGRRES_16816_M	FGRRES_16816_M		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_320891_321311	Gene_FGRRES_06520	FGRRES_06520		1	0	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	316	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
Exon_4_322121_322951	Gene_FGRRES_06521	FGRRES_06521		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3227479_3227868	Gene_FGRRES_16820	FGRRES_16820		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3238107_3238615	Gene_FGRRES_07348	FGRRES_07348		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3241740_3242080	Gene_FGRRES_07349	FGRRES_07349		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3271825_3271883	Gene_FGRRES_16823	FGRRES_16823		0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	111	1	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3274780_3275370	Gene_FGRRES_07357	FGRRES_07357		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3284230_3284449	Gene_FGRRES_13136	FGRRES_13136		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3315999_3316082	Gene_FGRRES_07367	FGRRES_07367		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_332194_332666	Gene_FGRRES_06526	FGRRES_06526		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3331232_3331303	Gene_FGRRES_07371	FGRRES_07371		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_333680_333811	Gene_FGRRES_06527	FGRRES_06527		0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3365729_3365898	Gene_FGRRES_16825	FGRRES_16825		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_338643_340535	Gene_FGRRES_06529_M	FGRRES_06529_M		0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	1893	1	0	58	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_4_341368_341382	Gene_FGRRES_06530	FGRRES_06530		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_3465308_3465719	Gene_FGRRES_13146	FGRRES_13146		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3467179_3467212	Gene_FGRRES_07415	FGRRES_07415		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3486188_3487206	Gene_FGRRES_07423	FGRRES_07423		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_350915_351090	Gene_FGRRES_06534	FGRRES_06534		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3514518_3515377	Gene_FGRRES_07433_M	FGRRES_07433_M		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3525422_3525725	Gene_FGRRES_16831	FGRRES_16831		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3536587_3537267	Gene_FGRRES_16832	FGRRES_16832		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3567855_3568158	Gene_FGRRES_07453	FGRRES_07453		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3573500_3574537	Gene_FGRRES_07455	FGRRES_07455		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3586890_3586933	Gene_FGRRES_07460	FGRRES_07460		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3594587_3595935	Gene_FGRRES_07462	FGRRES_07462		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3596744_3596956	Gene_FGRRES_07463	FGRRES_07463		0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	1	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_362886_363299	Gene_FGRRES_06540	FGRRES_06540		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_364027_364997	Gene_FGRRES_06541	FGRRES_06541		0	0	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500	0	0	0	1	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3641308_3642495	Gene_FGRRES_07479_M	FGRRES_07479_M		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3669253_3669748	Gene_FGRRES_07489	FGRRES_07489		0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	74	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_4_3721918_3722796	Gene_FGRRES_07507_M	FGRRES_07507_M		0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3731359_3732135	Gene_FGRRES_07511	FGRRES_07511		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_373413_374703	Gene_FGRRES_06544	FGRRES_06544		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3741513_3741662	Gene_FGRRES_20372	FGRRES_20372		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3743158_3743567	Gene_FGRRES_07516	FGRRES_07516		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3763906_3766230	Gene_FGRRES_07522	FGRRES_07522		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	2325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3767775_3768364	Gene_FGRRES_07524	FGRRES_07524		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3775864_3777804	Gene_FGRRES_16842_M	FGRRES_16842_M		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3785863_3786280	Gene_FGRRES_07529	FGRRES_07529		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3788272_3788591	Gene_FGRRES_16843	FGRRES_16843		0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	651	1	0	54	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_378929_378997	Gene_FGRRES_20334	FGRRES_20334		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_379240_379397	Gene_FGRRES_15355	FGRRES_15355		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_37936_38874	Gene_FGRRES_06436	FGRRES_06436		0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	3	0	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_379772_381235	Gene_FGRRES_06547	FGRRES_06547		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3802321_3803196	Gene_FGRRES_07535	FGRRES_07535		0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	1	0	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3865295_3865514	Gene_FGRRES_07554	FGRRES_07554		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3868636_3868890	Gene_FGRRES_07555	FGRRES_07555		0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	2	0	2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3886107_3886393	Gene_FGRRES_07562	FGRRES_07562		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3887650_3888114	Gene_FGRRES_13163	FGRRES_13163		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3888708_3889376	Gene_FGRRES_13164	FGRRES_13164		0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_3891777_3893142	Gene_FGRRES_07564	FGRRES_07564		0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3894283_3895089	Gene_FGRRES_16847	FGRRES_16847		0	1	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	500	1	0	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_389455_389652	Gene_FGRRES_06550_M	FGRRES_06550_M		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3899104_3899483	Gene_FGRRES_07567	FGRRES_07567		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3912072_3912482	Gene_FGRRES_07572	FGRRES_07572		0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3913239_3913256	Gene_FGRRES_07573_M	FGRRES_07573_M		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_4_3919085_3919597	Gene_FGRRES_07576	FGRRES_07576		0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	670	1	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3921661_3923184	Gene_FGRRES_16850	FGRRES_16850		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3945514_3946889	Gene_FGRRES_13166	FGRRES_13166		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3947381_3948112	Gene_FGRRES_13167	FGRRES_13167		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3963047_3964885	Gene_FGRRES_07593	FGRRES_07593		0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3965382_3965972	Gene_FGRRES_07594	FGRRES_07594		0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	1	0	591	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3969042_3969161	Gene_FGRRES_13168	FGRRES_13168		0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	1	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3970575_3970601	Gene_FGRRES_16852_M	FGRRES_16852_M		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_3972168_3973600	Gene_FGRRES_07596	FGRRES_07596		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_397733_397767	Gene_FGRRES_06553	FGRRES_06553		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3992925_3994055	Gene_FGRRES_07604	FGRRES_07604		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_3994472_3994603	Gene_FGRRES_07605	FGRRES_07605		0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	500	1	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_3995537_3995659	Gene_FGRRES_07606	FGRRES_07606		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_400920_402676	Gene_FGRRES_06554	FGRRES_06554		0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4020335_4020402	Gene_FGRRES_07615	FGRRES_07615		0	20	7	1	0	1	7	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	27	0	1090	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4025555_4025629	Gene_FGRRES_16857	FGRRES_16857		0	2	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	500	2	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4027858_4028068	Gene_FGRRES_16858	FGRRES_16858		0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_4_4030205_4030432	Gene_FGRRES_16859	FGRRES_16859		0	3	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	500	3	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4031414_4033882	Gene_FGRRES_16860	FGRRES_16860		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4044324_4045289	Gene_FGRRES_07624	FGRRES_07624		0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_404840_404875	Gene_FGRRES_16675_M	FGRRES_16675_M		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4051362_4052138	Gene_FGRRES_16864	FGRRES_16864		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_4053359_4053445	Gene_FGRRES_07628	FGRRES_07628		0	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	408	2	0	51	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_406089_406336	Gene_FGRRES_16676	FGRRES_16676		0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_4068238_4069797	Gene_FGRRES_07634	FGRRES_07634		0	7	2	9	9	0	2	0	0	0	0	0	0	0	0	0	0	7	0	9	0	500	9	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4070777_4071614	Gene_FGRRES_16865	FGRRES_16865		0	4	1	7	7	0	1	0	0	0	0	0	0	0	0	0	0	4	0	7	0	500	5	0	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_40785_42357	Gene_FGRRES_06437_M	FGRRES_06437_M		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_4_4081926_4083617	Gene_FGRRES_07639	FGRRES_07639		0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	2	0	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_4_4084067_4084522	Gene_FGRRES_07640	FGRRES_07640		0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4086901_4088781	Gene_FGRRES_07642	FGRRES_07642		0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4088933_4088951	Gene_FGRRES_07643	FGRRES_07643		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4100444_4100522	Gene_FGRRES_07649_M	FGRRES_07649_M		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_4102751_4104970	Gene_FGRRES_07650	FGRRES_07650		0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4105371_4106288	Gene_FGRRES_07651	FGRRES_07651		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_4_4110813_4111226	Gene_FGRRES_07652	FGRRES_07652		0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4111666_4111909	Gene_FGRRES_16870	FGRRES_16870		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_4_4115275_4116798	Gene_FGRRES_16871	FGRRES_16871		0	4	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	500	4	0	1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_4_4117198_4117503	Gene_FGRRES_13178	FGRRES_13178		0	1	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	0	500	1	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
