# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_disruptive_inframe_insertion+splice_region_variant	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant+splice_acceptor_variant+splice_donor_variant+splice_region_variant+splice_region_variant+splice_region_variant+splice_region_variant+intron_variant+intron_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_donor_variant+splice_region_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+inframe_deletion+splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_start_lost+inframe_deletion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+inframe_deletion+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_3_7038565_7039347	Gene_FGRRES_11240	FGRRES_11240		0	13	6	13	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	6	0	500	19	0	553	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_704006_704026	Gene_FGRRES_04945	FGRRES_04945		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7044173_7044297	Gene_FGRRES_11241	FGRRES_11241		0	12	3	24	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	13	0	500	15	0	1690	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	10	0	500
Exon_3_7046841_7047207	Gene_FGRRES_17587	FGRRES_17587		0	9	6	17	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	9	8	0	500	14	0	484	0	0	0	0	0	0	0	0	0	1	0	683	0	0	0	9	0	500
Exon_3_7049681_7049736	Gene_FGRRES_17586	FGRRES_17586		0	5	7	16	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	6	0	500	12	0	355	6	0	537	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_7049827_7050063	Gene_FGRRES_20315	FGRRES_20315		0	1	3	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	500	4	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_7051575_7051670	Gene_FGRRES_11244	FGRRES_11244		0	2	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	13	0	1468	4	0	230	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7055641_7055711	Gene_FGRRES_17585	FGRRES_17585		0	6	11	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	1	0	500	17	0	1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_7059015_7059324	Gene_FGRRES_20316	FGRRES_20316		1	2	2	21	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	16	4	0	500	4	0	310	1	0	88	0	0	0	0	0	0	1	0	310	0	0	0	16	0	500
Exon_3_7059373_7059843	Gene_FGRRES_14004	FGRRES_14004		2	5	6	30	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	7	23	0	500	13	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_3_7064553_7064745	Gene_FGRRES_11246	FGRRES_11246		1	66	14	112	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	1	59	48	53	0	500	74	0	434	11	0	51	0	0	0	0	0	0	7	0	434	0	0	0	48	0	500
Exon_3_7065628_7066785	Gene_FGRRES_17584	FGRRES_17584		0	81	42	82	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	5	42	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	28	49	0	500	122	0	111	5	0	50	0	0	0	0	0	0	1	0	1158	0	0	0	28	0	500
Exon_3_7067428_7068149	Gene_FGRRES_11248	FGRRES_11248		2	54	20	62	1	0	0	27	0	2	0	0	0	0	0	0	1	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	53	35	27	0	500	75	0	178	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	35	0	500
Exon_3_7069493_7069630	Gene_FGRRES_14003_M	FGRRES_14003_M		0	77	9	53	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	74	6	32	0	500	83	0	121	15	0	54	0	0	0	0	0	0	3	0	6	0	0	0	6	0	500
Exon_3_7072430_7072737	Gene_FGRRES_11249	FGRRES_11249		0	0	0	12	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	500	0	0	0	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_7075057_7075487	Gene_FGRRES_11250	FGRRES_11250		1	11	1	22	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	1	17	0	500	13	0	877	4	0	52	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7077547_7077717	Gene_FGRRES_11251	FGRRES_11251		0	18	32	36	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	30	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17	15	1	0	500	49	0	491	20	0	60	0	0	0	0	0	0	1	0	6	0	0	0	15	0	500
Exon_3_7080199_7081731	Gene_FGRRES_11252	FGRRES_11252		0	9	5	16	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	5	0	500	14	0	1533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_3_7082318_7083061	Gene_FGRRES_11253_M	FGRRES_11253_M		0	2	1	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	500	3	0	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_7083968_7085797	Gene_FGRRES_11254	FGRRES_11254		0	57	2	16	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	6	10	0	500	59	0	1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_7086952_7087284	Gene_FGRRES_14002	FGRRES_14002		0	4	1	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	0	500	5	0	332	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_7088552_7089634	Gene_FGRRES_14001	FGRRES_14001		0	2	3	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	4	0	500	5	0	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_7089822_7090192	Gene_FGRRES_17583_M	FGRRES_17583_M		1	3	5	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	2	0	500	8	0	433	5	0	122	0	0	0	1	0	2	0	0	0	0	0	0	7	0	500
Exon_3_7092602_7092778	Gene_FGRRES_11257	FGRRES_11257		0	35	7	42	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	37	4	0	500	42	0	945	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	37	0	500
Exon_3_7094436_7095098	Gene_FGRRES_11258	FGRRES_11258		0	4	0	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	5	0	500	4	0	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_7095321_7095800	Gene_FGRRES_14000	FGRRES_14000		0	4	2	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	3	0	500	6	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	500
Exon_3_7096619_7098637	Gene_FGRRES_13999	FGRRES_13999		0	3	5	10	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	8	0	500	8	0	2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_7099125_7099937	Gene_FGRRES_11260	FGRRES_11260		0	2	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	500	2	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_709926_709957	Gene_FGRRES_04947	FGRRES_04947		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_7100693_7102369	Gene_FGRRES_11261	FGRRES_11261		0	3	1	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	0	500	4	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_7102962_7103045	Gene_FGRRES_11262	FGRRES_11262		0	4	8	13	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	8	0	500	12	0	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_7105505_7105528	Gene_FGRRES_11263	FGRRES_11263		0	1	4	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	4	0	500	5	0	378	2	0	42	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_7106458_7108209	Gene_FGRRES_11264	FGRRES_11264		0	2	1	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	500	3	0	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7111059_7112801	Gene_FGRRES_17582	FGRRES_17582		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7112853_7113158	Gene_FGRRES_13997	FGRRES_13997		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_711384_711396	Gene_FGRRES_20242	FGRRES_20242		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7114643_7115590	Gene_FGRRES_13996	FGRRES_13996		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_7115940_7117979	Gene_FGRRES_11266	FGRRES_11266		0	4	7	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	500	11	0	2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_7119071_7120408	Gene_FGRRES_17581	FGRRES_17581		0	0	3	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	500	3	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_3_7121652_7128068	Gene_FGRRES_17580_A_M	FGRRES_17580_A_M		0	14	25	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	2	0	500	39	0	6417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_3_712644_713668	Gene_FGRRES_04948	FGRRES_04948		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7128108_7129911	Gene_FGRRES_17580_B_M	FGRRES_17580_B_M		0	34	20	18	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	3	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	32	0	15	0	500	52	0	729	3	0	48	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
Exon_3_7132704_7133387	Gene_FGRRES_11269	FGRRES_11269		0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7134027_7134355	Gene_FGRRES_11270	FGRRES_11270		0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_7136434_7136499	Gene_FGRRES_17579	FGRRES_17579		0	5	1	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	16	0	500	5	0	499	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_3_7139319_7139972	Gene_FGRRES_11272	FGRRES_11272		0	64	11	19	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	4	14	0	500	75	0	2553	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_7145047_7146729	Gene_FGRRES_11273	FGRRES_11273		0	5	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	0	0	15	0	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	500
Exon_3_7147478_7147624	Gene_FGRRES_11274	FGRRES_11274		0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	417	1	0	93	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7149378_7149644	Gene_FGRRES_13995_M	FGRRES_13995_M		0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_7150095_7150601	Gene_FGRRES_11275	FGRRES_11275		0	18	2	14	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	2	11	0	500	18	0	932	1	0	56	0	0	0	0	0	0	2	0	6	0	0	0	2	0	500
Exon_3_7152868_7153576	Gene_FGRRES_11276	FGRRES_11276		0	3	4	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	0	500	7	0	1196	3	0	55	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_7154977_7155870	Gene_FGRRES_11277	FGRRES_11277		0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7156179_7156373	Gene_FGRRES_20317	FGRRES_20317		0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_7156871_7157953	Gene_FGRRES_11278	FGRRES_11278		0	4	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	500	7	0	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_7158922_7159606	Gene_FGRRES_17578	FGRRES_17578		0	5	3	14	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	0	500	8	0	315	1	0	48	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_7161835_7162224	Gene_FGRRES_11280	FGRRES_11280		0	21	2	42	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	18	5	33	0	500	20	0	354	4	0	52	0	0	0	0	0	0	3	0	354	0	0	0	5	0	500
Exon_3_7162778_7164292	Gene_FGRRES_11281	FGRRES_11281		0	59	67	22	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	9	13	0	500	126	0	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	500
Exon_3_7164621_7166195	Gene_FGRRES_11282	FGRRES_11282		0	4	3	17	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	12	0	500	7	0	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_7168748_7169845	Gene_FGRRES_17577	FGRRES_17577		0	2	2	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	0	500	4	0	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_7171791_7172147	Gene_FGRRES_13994_M	FGRRES_13994_M		0	1	3	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	2	0	500	4	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	500
Exon_3_7172605_7172871	Gene_FGRRES_11284	FGRRES_11284		2	2	13	12	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	2	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	5	5	0	500	17	0	180	2	0	57	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_7173602_7174151	Gene_FGRRES_11285	FGRRES_11285		0	1	0	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	7	0	500	1	0	550	1	0	67	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_7174845_7175762	Gene_FGRRES_17576	FGRRES_17576		0	21	16	30	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	13	6	0	500	37	0	420	11	0	52	0	0	0	0	0	0	0	0	0	0	0	0	13	0	500
Exon_3_7177001_7178943	Gene_FGRRES_11287	FGRRES_11287		0	14	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	29	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	500
Exon_3_7179705_7179815	Gene_FGRRES_13993	FGRRES_13993		0	32	4	21	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	28	0	15	0	500	32	0	196	6	0	52	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0
Exon_3_7181771_7182494	Gene_FGRRES_17575	FGRRES_17575		0	38	11	68	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	15	52	0	500	49	0	191	1	0	45	0	0	0	0	0	0	0	0	0	0	0	0	15	0	500
Exon_3_7182862_7183094	Gene_FGRRES_11289	FGRRES_11289		0	40	15	73	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	37	34	29	0	500	52	0	1102	10	0	47	0	0	0	0	0	0	3	0	6	0	0	0	34	0	500
Exon_3_7185390_7185415	Gene_FGRRES_15642	FGRRES_15642		1	1	5	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	33	0	0	0	6	0	235	2	0	58	0	0	0	1	0	2	0	0	0	0	0	0	33	0	500
Exon_3_7186738_7186890	Gene_FGRRES_11290	FGRRES_11290		0	20	8	24	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	18	9	8	0	500	26	0	169	7	0	47	0	0	0	0	0	0	2	0	169	0	0	0	9	0	500
Exon_3_7188123_7188603	Gene_FGRRES_11291	FGRRES_11291		0	3	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	4	0	500	2	0	481	0	0	0	0	0	0	0	0	0	1	0	481	0	0	0	3	0	500
Exon_3_7189474_7190451	Gene_FGRRES_11292	FGRRES_11292		0	1	1	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	500	2	0	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_7190805_7192174	Gene_FGRRES_11293	FGRRES_11293		0	3	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	500	7	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_7193229_7193393	Gene_FGRRES_15643	FGRRES_15643		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_7194043_7195912	Gene_FGRRES_17574	FGRRES_17574		0	14	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	1	0	500	16	0	724	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_7198510_7198708	Gene_FGRRES_11295	FGRRES_11295		0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	1	0	199	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_3_720316_723369	Gene_FGRRES_04949_M	FGRRES_04949_M		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
