# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost+splice_region_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_inframe_insertion+splice_region_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_donor_variant+splice_region_variant+intron_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_start_lost+disruptive_inframe_insertion	variants_effect_stop_gained	variants_effect_stop_gained+disruptive_inframe_insertion	variants_effect_stop_gained+inframe_insertion	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost+splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
Exon_3_6425284_6439200	Gene_FGRRES_11026	FGRRES_11026		0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_643056_643183	Gene_FGRRES_04918	FGRRES_04918		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_643960_644208	Gene_FGRRES_04919	FGRRES_04919		0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	1684	1	0	176	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6440168_6441451	Gene_FGRRES_11027	FGRRES_11027		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6442371_6445878	Gene_FGRRES_11028	FGRRES_11028		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_644424_644640	Gene_FGRRES_20240	FGRRES_20240		0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	500	3	0	1629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6447691_6449607	Gene_FGRRES_11029	FGRRES_11029		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6459901_6461943	Gene_FGRRES_11032	FGRRES_11032		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6463423_6463532	Gene_FGRRES_11033	FGRRES_11033		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6464627_6464791	Gene_FGRRES_20308	FGRRES_20308		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6470265_6470999	Gene_FGRRES_11035_M	FGRRES_11035_M		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6473021_6473400	Gene_FGRRES_11036	FGRRES_11036		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6479801_6480060	Gene_FGRRES_11039	FGRRES_11039		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_648071_648874	Gene_FGRRES_04920	FGRRES_04920		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6486864_6488012	Gene_FGRRES_11043	FGRRES_11043		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6492015_6492710	Gene_FGRRES_11046	FGRRES_11046		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_649429_649733	Gene_FGRRES_04921	FGRRES_04921		0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_651011_651184	Gene_FGRRES_04922_M	FGRRES_04922_M		0	3	1	5	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	500	4	0	1053	1	0	61	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6516028_6517089	Gene_FGRRES_11058	FGRRES_11058		0	7	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	0	8	0	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	500
Exon_3_6519048_6519245	Gene_FGRRES_20310	FGRRES_20310		0	0	1	35	0	0	34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	0	500	1	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6522097_6522246	Gene_FGRRES_11059	FGRRES_11059		0	0	3	8	0	0	1	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	500	3	0	238	5	0	76	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6523306_6524646	Gene_FGRRES_11060	FGRRES_11060		0	1	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	500	3	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6525339_6526258	Gene_FGRRES_11061	FGRRES_11061		0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	6	0	793	1	0	62	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6527552_6527616	Gene_FGRRES_11062	FGRRES_11062		1	0	1	6	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	500	1	0	111	1	0	47	1	0	2	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6528759_6529166	Gene_FGRRES_11063	FGRRES_11063		0	1	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	500	1	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6530821_6531004	Gene_FGRRES_11064	FGRRES_11064		0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	1	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6532869_6533000	Gene_FGRRES_11065_M	FGRRES_11065_M		1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500
Exon_3_6536466_6536963	Gene_FGRRES_11067	FGRRES_11067		0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	500	1	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_653771_653935	Gene_FGRRES_04923	FGRRES_04923		0	2	4	3	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	500	5	0	514	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_3_6541730_6543853	Gene_FGRRES_17481	FGRRES_17481		0	0	3	8	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	500	3	0	2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_6544314_6544344	Gene_FGRRES_13861	FGRRES_13861		0	23	6	8	0	0	6	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	6	0	500	29	0	2564	1	0	37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6547401_6547701	Gene_FGRRES_11069	FGRRES_11069		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_655012_655051	Gene_FGRRES_04924	FGRRES_04924		0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	96	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
Exon_3_6551249_6553564	Gene_FGRRES_11071	FGRRES_11071		0	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	4	0	2316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_3_6554709_6555093	Gene_FGRRES_11072	FGRRES_11072		0	3	0	6	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	4	0	500	2	0	407	1	0	52	0	0	0	0	0	0	1	0	6	0	0	0	1	0	500
Exon_3_6555966_6557162	Gene_FGRRES_11073	FGRRES_11073		0	6	3	8	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	3	0	500	9	0	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_6558367_6558543	Gene_FGRRES_11074	FGRRES_11074		0	4	0	8	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4	3	0	500	3	0	343	1	0	50	0	0	0	0	0	0	1	0	6	0	0	0	4	0	500
Exon_3_6560393_6560426	Gene_FGRRES_13860	FGRRES_13860		0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	3	0	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6566333_6566924	Gene_FGRRES_11076	FGRRES_11076		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6569692_6570615	Gene_FGRRES_11078	FGRRES_11078		0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6570839_6571159	Gene_FGRRES_11079_M	FGRRES_11079_M		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_657536_658075	Gene_FGRRES_17269_M	FGRRES_17269_M		1	1	4	5	0	0	1	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	500	6	0	479	3	0	153	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6577365_6577656	Gene_FGRRES_11082	FGRRES_11082		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6578370_6578427	Gene_FGRRES_11083	FGRRES_11083		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6581176_6581255	Gene_FGRRES_11084	FGRRES_11084		0	4	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	0	500	4	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6583671_6584957	Gene_FGRRES_11085	FGRRES_11085		0	3	0	14	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	13	0	500	3	0	1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6585499_6585577	Gene_FGRRES_20311	FGRRES_20311		0	0	0	17	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	500	0	0	0	1	0	334	0	0	0	0	0	0	0	0	0	0	0	0	13	0	500
Exon_3_6586196_6587170	Gene_FGRRES_11086	FGRRES_11086		0	1	8	3	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	500	9	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6588366_6588566	Gene_FGRRES_11087	FGRRES_11087		0	6	0	11	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	3	7	0	500	5	0	799	1	0	51	0	0	0	0	0	0	1	0	6	0	0	0	3	0	500
Exon_3_6592130_6592178	Gene_FGRRES_11088	FGRRES_11088		0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6594860_6595684	Gene_FGRRES_11089	FGRRES_11089		0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	1	0	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6596087_6596308	Gene_FGRRES_17480	FGRRES_17480		0	1	1	6	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	500	2	0	645	1	0	44	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6597677_6598314	Gene_FGRRES_11091	FGRRES_11091		0	1	2	8	0	0	3	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	500	3	0	367	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500
Exon_3_6599631_6600071	Gene_FGRRES_11092	FGRRES_11092		0	0	1	10	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	500	1	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_660013_660157	Gene_FGRRES_04927	FGRRES_04927		0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6601776_6602080	Gene_FGRRES_11093	FGRRES_11093		0	54	10	22	0	0	12	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	52	0	12	0	500	62	0	362	10	0	92	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
Exon_3_6604874_6605072	Gene_FGRRES_11094	FGRRES_11094		0	2	0	14	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	8	0	500	1	0	255	1	0	51	0	0	0	0	0	0	1	0	6	0	0	0	5	0	500
Exon_3_6606359_6606539	Gene_FGRRES_11095	FGRRES_11095		0	4	2	10	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	7	0	500	5	0	147	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	3	0	500
Exon_3_6610087_6610652	Gene_FGRRES_17479	FGRRES_17479		1	3	16	10	0	0	5	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	4	5	0	500	19	0	359	1	0	29	0	0	0	0	0	0	1	0	6	0	0	0	4	0	500
Exon_3_6614420_6615106	Gene_FGRRES_11097	FGRRES_11097		0	2	1	4	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	500	3	0	1754	1	0	95	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_661520_663388	Gene_FGRRES_04928	FGRRES_04928		0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	500	1	0	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6619477_6619654	Gene_FGRRES_11098	FGRRES_11098		0	1	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	500	1	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6623917_6624183	Gene_FGRRES_11099	FGRRES_11099		0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	0	1068	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6628544_6628830	Gene_FGRRES_17478	FGRRES_17478		0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	500	2	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6631450_6631642	Gene_FGRRES_11101_M	FGRRES_11101_M		0	3	1	10	0	0	5	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	5	0	500	4	0	112	2	0	128	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6633923_6634378	Gene_FGRRES_17477	FGRRES_17477		0	1	6	8	0	0	1	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	500	7	0	333	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_6634964_6634981	Gene_FGRRES_11103	FGRRES_11103		0	1	1	7	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	500	2	0	1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_663563_664252	Gene_FGRRES_04929	FGRRES_04929		0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6638974_6639047	Gene_FGRRES_11105	FGRRES_11105		0	8	5	4	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	500	13	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6642063_6642288	Gene_FGRRES_11106	FGRRES_11106		0	2	1	10	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	0	500	3	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	500
Exon_3_6643770_6643914	Gene_FGRRES_13858	FGRRES_13858		0	0	1	12	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	500	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	500
Exon_3_6644330_6646351	Gene_FGRRES_17476	FGRRES_17476		0	0	6	4	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	500	6	0	2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_665244_666889	Gene_FGRRES_04930	FGRRES_04930		0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	1	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6653718_6654061	Gene_FGRRES_11111	FGRRES_11111		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6655862_6655918	Gene_FGRRES_11112	FGRRES_11112		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6661517_6661554	Gene_FGRRES_17473_M	FGRRES_17473_M		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6670042_6670404	Gene_FGRRES_13855	FGRRES_13855		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6671649_6671793	Gene_FGRRES_17737	FGRRES_17737		0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	519	1	0	153	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
Exon_3_6678569_6679825	Gene_FGRRES_17472	FGRRES_17472		0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	4	0	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	500
Exon_3_6680848_6683145	Gene_FGRRES_17471	FGRRES_17471		0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	500	4	0	2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_668176_669705	Gene_FGRRES_04931	FGRRES_04931		0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exon_3_6686643_6687508	Gene_FGRRES_11122	FGRRES_11122		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6688651_6689991	Gene_FGRRES_11123	FGRRES_11123		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
Exon_3_6690080_6691652	Gene_FGRRES_11124	FGRRES_11124		0	2	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	4	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	500
Exon_3_6692213_6693600	Gene_FGRRES_11125	FGRRES_11125		0	5	2	7	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	6	0	500	7	0	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	500
