Query	Hit	Description	E-value
FGRRES_16590	2802|PHI:2802|3hnr|B2ZRQ4|93612|Setosphaeria	turcica|Unaffected pathogenicity	9e-16
FGRRES_16594	3019	| MoLys2 | PHI:3019 | G5EI34 | 318829 | Magnaporthe oryzae | reduced virulence	0.0
FGRRES_16604	2110|PHI:2110|Serine/threonine-protein	phosphatase 2B catalytic subunit |MGG_07456|148305|Magnaporthe oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	0.0
FGRRES_16605	792|PHI:792|MGG_09250|EDJ97946|318829|Magnaporthe	oryzae|Reduced virulence	1e-28
FGRRES_16609	1260|PHI:1260|FGSG_13944|I1RUC7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-07
FGRRES_16613	2358|PHI:2358|PLD|Q4WZL4|746128|Aspergillus	fumigatus|Reduced virulence	4e-121
FGRRES_16614	3061	| MoRga1 | PHI:3061 | G4NF65 | 318829 | Magnaporthe oryzae | mixed outcome	0.0
FGRRES_16620	2434|PHI:2434|FgFlbA|I1RQ89|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16632	2060|PHI:2060|MgLig4|B6ZH51|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	1e-10
FGRRES_16633	1195|PHI:1195|(Sc	Bck1)|I1RQI2|5518|Gibberella zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16634	2107|PHI:2107|Zinc-regulated	transporter 2|MGG_05905|148305|Magnaporthe oryzae (related: Magnaporthe grisea)|Mixed outcome	2e-18
FGRRES_16635	2117|PHI:2117|SPM1|P58371|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	1e-07
FGRRES_16640	1161|PHI:1161|MgMfs1|A4ZGP3|54734|Mycosphaerella	graminicola (related: Zymoseptoria triticii)|Chemistry target	5e-10
FGRRES_16646	2654|PHI:2654|DUR1,2|Q59VF3|5476|Candida	albicans|Reduced virulence	7e-21
FGRRES_16654	144|PHI:144|CHT42|AAC05829|29875|Trichoderma	virens|Reduced virulence	2e-10
FGRRES_16657	716|PHI:716|ZEB1|ABB90284|5518|Fusarium	graminearum|Unaffected pathogenicity	7e-61
FGRRES_16661	1662|PHI:1662|GzCCHC002|I1REJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-39
FGRRES_16662	1662|PHI:1662|GzCCHC002|I1REJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	4e-15
FGRRES_16663_M	1818|PHI:1818|GzZC133|I1S7V2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16665	1071|PHI:1071|Gas1|CAF05793|5270|Ustilago	maydis|Loss of pathogenicity	2e-31
FGRRES_16668	697|PHI:697|ugt51E1|AAM81358|5022|Leptosphaeria	maculans|Unaffected pathogenicity	2e-21
FGRRES_16672_M	1887|PHI:1887|GzZC202|I1RHZ6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	5e-35
FGRRES_16676	716|PHI:716|ZEB1|ABB90284|5518|Fusarium	graminearum|Unaffected pathogenicity	7e-12
FGRRES_16679_8_M	3415	| Fre2 | PHI:3415 | T2BNJ5 | 5207 | Cryptococcus neoformans | mixed outcome	6e-33
FGRRES_16681	267|PHI:267|MLT1|AAD51594|5476|Candida	albicans|Reduced virulence	4e-93
FGRRES_16688	511|PHI:511|CaNAG4|EAK93098|5476|Candida	albicans|Reduced virulence	4e-09
FGRRES_16689	2644|PHI:2644|thioredoxin	1|P0AA28|90371|Salmonella enterica serovar Typhimurium|Reduced virulence	2e-18
FGRRES_16691	2140|PHI:2140|MoVam7|XP_001907727.1|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	2e-105
FGRRES_16693	1229|PHI:1229|FGSG_02153|I1RRB9|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_16695	2168|PHI:2168|Hypothetical	protein|MGG_11346|148305|Magnaporthe oryzae (related: Magnaporthe grisea)|Reduced virulence	5e-69
FGRRES_16703	1738|PHI:1738|GzZC053|I1S4B9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-15
FGRRES_16711	1891|PHI:1891|GzZC206|I1RRM0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16712_M	2821|PHI:2821|SNF2|Q5ALP9|5476|Candida	albicans|Reduced virulence	5e-80
FGRRES_16713	1487|PHI:1487|GzHMG019|I1RQ92|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	4e-08
FGRRES_16714	1052|PHI:1052|PHL1|ACB38886|135779|Cercospora	zeae-maydis|Unaffected pathogenicity	0.0
FGRRES_16718	1211|PHI:1211|FGSG_06970|I1RRQ8|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16720	2601|PHI:2601|Asc1|P83774|746128|Aspergillus	fumigatus|Mixed outcome	5e-16
FGRRES_16730	1260|PHI:1260|FGSG_13944|I1RUC7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-07
FGRRES_16732	1503|PHI:1503|GzHMG035|I1S828|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16738	1922|PHI:1922|GzZC237|I1RS11|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16743	1180|PHI:1180|(Sc	Sat4)|I1RS32|5518|Gibberella zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16749_M	882|PHI:882|MGG_04985|EDJ95433|318829|Magnaporthe	oryzae|Reduced virulence	3e-12
FGRRES_16753	1518|PHI:1518|GzHOMEL016|I1RS54|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-122
FGRRES_16756	2255|PHI:2255|Abd1|Q0U2A0|13684|Phaeosphaeria	nodorum (related: Stagonospora nodorum)|Unaffected pathogenicity	1e-110
FGRRES_16760	862|PHI:862|ClaSSD1|BAE66713|5462|Colletotrichum	lagenarium|Loss of pathogenicity	0.0
FGRRES_16762	2060|PHI:2060|MgLig4|B6ZH51|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	3e-15
FGRRES_16764	544|PHI:544|BCMFS1|AAF64435|332648|Botrytis	cinerea|Unaffected pathogenicity	8e-46
FGRRES_16768_M	1384|PHI:1384|GzC2H047|I1RSD5|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	6e-92
FGRRES_16774	1916|PHI:1916|GzZC231|I1RSG1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16777	1510|PHI:1510|GzHOME005|I1RSH6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16780_M	4506	| So (soft) | PHI:4506 | K9Y567 | 35717 | Epichloe festucae | effector (plant avirulence determinant)	0.0
FGRRES_16781	2323|PHI:2323|mhk1|E9F082|568076|Metarhizium	robertsii|Reduced virulence	0.0
FGRRES_16784	465|PHI:465|KIN2|AAB63337|5270|Ustilago	maydis|Reduced virulence	1e-63
FGRRES_16792	1798|PHI:1798|GzZC113|I1RSP9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16795_M	1969|PHI:1969|GzZC284|I1RFD7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	8e-10
FGRRES_16798	3629	| Rv0392c | PHI:3629 | P95200 | 1773 | Mycobacterium tuberculosis | unaffected pathogenicity	9e-41
FGRRES_16802	2321|PHI:2321|SidI|Q4WR83|746128|Aspergillus	fumigatus|Reduced virulence	2e-25
FGRRES_16809	4468	| mkkA | PHI:4468 | A0A068BFA5 | 35717 | Epichloe festucae | effector (plant avirulence determinant)	0.0
FGRRES_16815	211|PHI:211|CaTUP1|AAB63195|5476|Candida	albicans|Reduced virulence	8e-07
FGRRES_16816_M	1433|PHI:1433|GzC2H102|I1S8E5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16818	1216|PHI:1216|FGSG_06420|I1RT48|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16822_M	1820|PHI:1820|GzZC135|I1S8F7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-173
FGRRES_16825	1030|PHI:1030|bcatrA|CAA93142|40559|Botrytis	cinerea|Unaffected pathogenicity	0.0
FGRRES_16828	1492|PHI:1492|GzHMG024|Q4I5U9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16830	1424|PHI:1424|GzC2H092|I1S3J7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	4e-32
FGRRES_16832	2825|PHI:2825|SET1|Q5ABG1|5476|Candida	albicans|Reduced virulence	3e-89
FGRRES_16833	2205|PHI:2205|JmjC	domain-containing protein 5 [GH10 family]|MGG_01543|148305|Magnaporthe oryzae (related: Magnaporthe grisea)|Reduced virulence	4e-09
FGRRES_16835	1504|PHI:1504|GzHMG036|I1S8H2|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	1e-146
FGRRES_16837	144|PHI:144|CHT42|AAC05829|29875|Trichoderma	virens|Reduced virulence	3e-13
FGRRES_16840	881|PHI:881|MGG_04556|EDJ96020|318829|Magnaporthe	oryzae|Reduced virulence	6e-34
FGRRES_16841	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	9e-09
FGRRES_16842_M	2089|PHI:2089|Moatg28|MGG_08061|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	2e-111
FGRRES_16843	199|PHI:199|AOX1|AAF82788|5499|Cladosporium	fulvum|Reduced virulence	0.0
FGRRES_16847	3126	| argD | PHI:3126 | D4I307 | 552 | Erwinia amylovora | mixed outcome	6e-25
FGRRES_16851	1874|PHI:1874|GzZC189|I1RTS5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16852_M	441|PHI:441|BTP1|CAE55153|40559|Botrytis	cinerea|Reduced virulence	2e-07
FGRRES_16853	441|PHI:441|BTP1|CAE55153|40559|Botrytis	cinerea|Reduced virulence	5e-22
FGRRES_16854	1260|PHI:1260|FGSG_13944|I1RUC7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-12
FGRRES_16855	1872|PHI:1872|GzZC187|I1RTU2|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_16856	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	2e-29
FGRRES_16858	1743|PHI:1743|GzZC058|I1S8J4|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16859	2837|PHI:2837|OXI1|D2SZX7|5016|Cochliobolus	heterostrophus|Reduced virulence	2e-35
FGRRES_16861	2175|PHI:2175|NMR3|MGG_09705|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	8e-61
FGRRES_16864	716|PHI:716|ZEB1|ABB90284|5518|Fusarium	graminearum|Unaffected pathogenicity	1e-12
FGRRES_16867	1871|PHI:1871|GzZC186|I1RTX0|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_16870	2022|PHI:2022|BUF1|MGG_02252|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	1e-06
FGRRES_16874	1662|PHI:1662|GzCCHC002|I1REJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	6e-36
FGRRES_16876	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	2e-18
FGRRES_16878	208|PHI:208|CaNAG5|BAB43816|5476|Candida	albicans|Reduced virulence	4e-17
FGRRES_16879	2315|PHI:2315|ChLae1|G4XKY9|5016|Cochliobolus	heterostrophus|Mixed outcome	1e-44
FGRRES_16881_M	2315|PHI:2315|ChLae1|G4XKY9|5016|Cochliobolus	heterostrophus|Mixed outcome	7e-33
FGRRES_16884	1675|PHI:1675|GzDHHC003|Q4I8B6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	9e-11
FGRRES_16887	1390|PHI:1390|GzC2H053|I1RU53|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16889	1280|PHI:1280|FGSG_11614|I1RU62|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16900	438|PHI:438|BcBOT1	(related: CND5)|AAQ16576|40559|Botrytis cinerea|Reduced virulence	3e-31
FGRRES_16904	1260|PHI:1260|FGSG_13944|I1RUC7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16908	1811|PHI:1811|GzZC126|I1RUD7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-155
FGRRES_16910	1867|PHI:1867|GzZC182|I1RL02|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-43
FGRRES_16911	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	3e-38
FGRRES_16912_M	1330|PHI:1330|GzbZIP012|I1RUH0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	4e-112
FGRRES_16917	2315|PHI:2315|ChLae1|G4XKY9|5016|Cochliobolus	heterostrophus|Mixed outcome	4e-59
FGRRES_16918	3457	| PHO84 | PHI:3457 | J9VMW8 | 5207 | Cryptococcus neoformans | mixed outcome	5e-06
FGRRES_16922	1830|PHI:1830|GzZC145|I1RUJ4|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16924	1555|PHI:1555|GzMyb019|I1RDG6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-49
FGRRES_16926_M	1394|PHI:1394|GzC2H057|I1RUL1|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_16927	1893|PHI:1893|GzZC208|I1RNY0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	7e-68
FGRRES_16928_M	538|PHI:538|FRT1|AAU87358|40559|Botrytis	cinerea|Unaffected pathogenicity	7e-07
FGRRES_16929	1806|PHI:1806|GzZC121|I1RUM8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16936	3354	| rtxA1 | PHI:3354 | A0A023NA98 | 672 | Vibrio vulnificus | reduced virulence	2e-11
FGRRES_16939	1164|PHI:1164|RRG1|I1RX94|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16944	2825|PHI:2825|SET1|Q5ABG1|5476|Candida	albicans|Reduced virulence	2e-18
FGRRES_16945_M	1677|PHI:1677|GzDHHC005|Q4I1J3|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16947	1215|PHI:1215|FGSG_02838|I1RX56|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16955	1052|PHI:1052|PHL1|ACB38886|135779|Cercospora	zeae-maydis|Unaffected pathogenicity	1e-13
FGRRES_16957	133|PHI:133|AKT1|BAA36588|5599|Alternaria	alternata|Loss of pathogenicity	1e-144
FGRRES_16958_M	68|PHI:68|SAP1|AAA34368|5476|Candida	albicans|Reduced virulence	3e-45
FGRRES_16959	1821|PHI:1821|GzZC136|I1RWY8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16961	1756|PHI:1756|GzZC071|I1S4Q3|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-55
FGRRES_16963	1828|PHI:1828|GzZC143|I1S351|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-35
FGRRES_16967_M	1405|PHI:1405|GzC2H069|I1RWW2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_16975	1527|PHI:1527|GzHOMEL040|I1S9A1|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_16977	134|PHI:134|AKT2|BAA36589|5599|Alternaria	alternata|Loss of pathogenicity	5e-23
FGRRES_16980_M	1235|PHI:1235|FGSG_04416|I1RWQ2|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_16982	1648|PHI:1648|GzWing020|I1RWP1|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16988	1184|PHI:1184|(Sc	Gin4-like)|I1RWM5|5518|Gibberella zeae (related: Fusarium graminearum)|Reduced virulence	0.0
FGRRES_16999_M	1393|PHI:1393|GzC2H056|I1RU69|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	7e-13
FGRRES_17000_M	3063	| MoRga3 | PHI:3063 | G4NKL4 | 318829 | Magnaporthe oryzae | mixed outcome	0.0
FGRRES_17001	1242|PHI:1242|FGSG_02838|I1RWG2|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17004	2252|PHI:2252|Fhk1|D0ES97|5507|Fusarium	oxysporum|Reduced virulence	9e-29
FGRRES_17006_13336_17005_M	2821|PHI:2821|SNF2|Q5ALP9|5476|Candida	albicans|Reduced virulence	4e-27
FGRRES_17009	126|PHI:126|SAP5|CAA82923|5476|Candida	albicans|Reduced virulence	3e-40
FGRRES_17010	1161|PHI:1161|MgMfs1|A4ZGP3|54734|Mycosphaerella	graminicola (related: Zymoseptoria triticii)|Chemistry target	7e-51
FGRRES_17011	2027|PHI:2027|TGL1-1|G4NJL1|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Unaffected pathogenicity	0.0
FGRRES_17015	2094|PHI:2094|Yvc1|MGG_09828|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Mixed outcome	6e-10
FGRRES_17016_M	2174|PHI:2174|NMR2|MGG_02860|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	7e-72
FGRRES_17027	2141|PHI:2141|CDC15|XP_001406795|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	0.0
FGRRES_17028	1439|PHI:1439|GzNot001|I1RW22|5518|Gibberella	zeae (related: Fusarium graminearum)|Lethal	0.0
FGRRES_17031	901|PHI:901|um01886||5270|Ustilago	maydis|Unaffected pathogenicity	9e-31
FGRRES_17033_M	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	1e-08
FGRRES_17038	1401|PHI:1401|GzC2H064|I1RVY6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17042	1312|PHI:1312|GzbHLH013|I1RVV8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17044	207|PHI:207|CaNAG2|BAB43813|5476|Candida	albicans|Reduced virulence	2e-92
FGRRES_17046	2067|PHI:2067|ABC4|MGG_00937|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Loss of pathogenicity	0.0
FGRRES_17047	1047|PHI:1047|CTB6|ABK64183|29003|Cercospora	nicotianae|Reduced virulence	2e-22
FGRRES_17048	1792|PHI:1792|GzZC107|I1RVS7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17056	2357|PHI:2357|CYP52X1|E2EAF6|475271|Beauveria	bassiana|Reduced virulence	1e-82
FGRRES_17057	2321|PHI:2321|SidI|Q4WR83|746128|Aspergillus	fumigatus|Reduced virulence	5e-51
FGRRES_17058	267|PHI:267|MLT1|AAD51594|5476|Candida	albicans|Reduced virulence	5e-98
FGRRES_17063	201|PHI:201|AVR-Pita	(related: AVR2-YAMO)|AAK00131|318829|Magnaporthe oryzae|Effector (plant avirulence determinant)	1e-09
FGRRES_17072	1662|PHI:1662|GzCCHC002|I1REJ1|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-19
FGRRES_17076	413|PHI:413|MPD1|AAT84078|13684|Stagonospora	nodorum|Unaffected pathogenicity	1e-07
FGRRES_17077	1159|PHI:1159|MgAtr7|A5H456|54734|Mycosphaerella	graminicola (related: Zymoseptoria triticii)|Chemistry target	1e-93
FGRRES_17078_M	1552|PHI:1552|GzMyb016|I1S0N5|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-26
FGRRES_17080_M	2147|PHI:2147|Erl1|G5EH97|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	7e-35
FGRRES_17081	2147|PHI:2147|Erl1|G5EH97|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	4e-46
FGRRES_17083	1420|PHI:1420|GzC2H088|I1S172|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-07
FGRRES_17084	1613|PHI:1613|GzP53L006|I1S2J0|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	5e-24
FGRRES_17085	3126	| argD | PHI:3126 | D4I307 | 552 | Erwinia amylovora | mixed outcome	1e-35
FGRRES_17086	2247|PHI:2247|Sch1|EAT82552|13684|Phaeosphaeria	nodorum (related: Stagonospora nodorum)|Unaffected pathogenicity	1e-35
FGRRES_17087	2357|PHI:2357|CYP52X1|E2EAF6|475271|Beauveria	bassiana|Reduced virulence	6e-13
FGRRES_17088	438|PHI:438|BcBOT1	(related: CND5)|AAQ16576|40559|Botrytis cinerea|Reduced virulence	4e-45
FGRRES_17091	2822|PHI:2822|Cxt1p|Q5K8R6|5207|Cryptococcus	neoformans|Reduced virulence	9e-39
FGRRES_17092	1675|PHI:1675|GzDHHC003|Q4I8B6|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	7e-14
FGRRES_17101_M	1260|PHI:1260|FGSG_13944|I1RUC7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-12
FGRRES_17102	1591|PHI:1591|GzOB031|I1RWQ7|5518|Gibberella	zeae (related: Fusarium graminearum)|Reduced virulence	3e-69
FGRRES_17103	3164	| Sm1 | PHI:3164 | R9UM22 | 29875 | Trichoderma virens | mixed outcome	3e-08
FGRRES_17110	2240|PHI:2240|Srt1|Q4PBY9|5270|Ustilago	maydis|reduced virulence	3e-29
FGRRES_17112	2252|PHI:2252|Fhk1|D0ES97|5507|Fusarium	oxysporum|Reduced virulence	6e-26
FGRRES_17114	2968|PHI:2968|Hxs1|J9VQA5|5207|Cryptococcus	neoformans|Reduced virulence	3e-39
FGRRES_17116	1861|PHI:1861|GzZC176|I1RUV3|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17117	4194	| AKT7 | PHI:4194 | V5XZS6 | 5599 | Alternaria alternata | increased virulence (Hypervirulence)	2e-36
FGRRES_17120	1992|PHI:1992|GzZC307|I1R983|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-13
FGRRES_17124	2173|PHI:2173|NMR1|MGG_10017|148305|Magnaporthe	oryzae (related: Magnaporthe grisea)|Reduced virulence	2e-07
FGRRES_17127	510|PHI:510|CaNAG3|EAK93097|5476|Candida	albicans|Reduced virulence	1e-18
FGRRES_17128_A	1133|PHI:1133|Lmepi|B9DR51|5022|Leptosphaeria	maculans|Loss of pathogenicity	3e-47
FGRRES_17129	1374|PHI:1374|GzC2H037|I1RN37|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	2e-29
FGRRES_17130	438|PHI:438|BcBOT1	(related: CND5)|AAQ16576|40559|Botrytis cinerea|Reduced virulence	1e-37
FGRRES_17132	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	2e-35
FGRRES_17133	2020|PHI:2020|Tup1|XP_759427|5270|Ustilago	maydis|Mixed outcome	1e-42
FGRRES_17136	1681|PHI:1681|GzNF001|I1REN7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	8e-08
FGRRES_17139	339|PHI:339|CLPT1|CAC41973|290576|Colletotrichum	lindemuthianum|Reduced virulence	3e-18
FGRRES_17140_M	1625|PHI:1625|GzOpi|I1RXB9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17145	3175	| MoSnf4 | PHI:3175 | G4NGW8 | 318829 | Magnaporthe oryzae | loss of pathogenicity	9e-174
FGRRES_17147	1408|PHI:1408|GzC2H072|I1RXE9|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17150	1512|PHI:1512|GzHOME010|I1RXH4|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17151	2654|PHI:2654|DUR1,2|Q59VF3|5476|Candida	albicans|Reduced virulence	5e-10
FGRRES_17152	1513|PHI:1513|GzHOME011|I1RXH8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17156	812|PHI:812|MGG_10702|EDJ94108|318829|Magnaporthe	oryzae|Reduced virulence	5e-30
FGRRES_17159	364|PHI:364|MIT1|EAK95175|5476|Candida	albicans|Reduced virulence	2e-10
FGRRES_17167	1260|PHI:1260|FGSG_13944|I1RUC7|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	1e-15
FGRRES_17168	101|PHI:101|ALB1|AAC39471|5085|Aspergillus	fumigatus|Reduced virulence	0.0
FGRRES_17170	714|PHI:714|PKS4	(related: ZEA1)|ABB90283|5518|Fusarium graminearum|Unaffected pathogenicity	2e-06
FGRRES_17171	1973|PHI:1973|GIP2|I1RF54|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	3e-08
FGRRES_17177	812|PHI:812|MGG_10702|EDJ94108|318829|Magnaporthe	oryzae|Reduced virulence	6e-10
FGRRES_17179	552|PHI:552|BcLCC2|AAK77953|40559|Botrytis	cinerea|Unaffected pathogenicity	5e-113
FGRRES_17180	1853|PHI:1853|GzZC168|I1RXZ8|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17181	1523|PHI:1523|GzHOMEL030|I1RY01|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
FGRRES_17186	3178	| FgKin1 | PHI:3178 | I1RY42 | 5518 | Fusarium graminearum | reduced virulence	0.0
FGRRES_17192	1943|PHI:1943|GzZC258|I1RY79|5518|Gibberella	zeae (related: Fusarium graminearum)|Unaffected pathogenicity	0.0
